cluster,n,P_mean,P_std,C_m_mean,C_m_std,B_mean,B_std,alpha_mean,alpha_std,F_mean,F_std,beta_mean,beta_std,W_m_mean,W_m_std,I_mean,I_std,R_c_mean,R_c_std,C_c_mean,C_c_std,gamma_mean,gamma_std,R_p_mean,R_p_std,C_p_mean,C_p_std
0,30,140.00429367025694,19.528475001664187,186.7126129567623,14.213435413314572,13.166116042528301,3.2451107337928824,0.9428642749786377,0.04078654178090549,94.6386337466538,22.498052060561843,0.15622637103001277,0.03601767417035381,32.46267012755076,8.09471084077009,28.18621988943778,9.302172837014938,203.08518085628748,42.177151311459056,18.823091107187793,4.563480904319639,0.593994474336505,0.1030735977430158,21.870670817782713,3.368865582986012,81.90045789256692,11.219269256812911
1,10,188.9420024305582,30.52103820250825,181.88499085605145,12.377902688129582,14.13001811504364,3.0022571604339627,0.8816086821258068,0.041946671645420416,100.72493061423302,23.725096809243237,0.22443765699863433,0.03770532253085612,45.623689997941256,10.967986113314682,31.79256887640804,9.465616118430646,196.33125471882522,26.851339912351524,21.966982670128345,3.799377839835784,0.5485608508810401,0.10230489183894596,22.119196446146816,2.169448911199495,78.67158628255129,10.288670103669057
