run_id,reward,optimizer,P,Cs_h,Cs_s,Cs_b,Cm_f,Cm_p,Cm_m,Cm_n,Ci_s,Ci_p,Ci_0,Ca_h,Ca_m,Ca_l,Cd_r,Cd_ret,Cd_rec,W,B,F_m,F_s,I,R_p,R_c,Vq,G,Sc
32,-0.13651129603385925,SAC,314.8660808801651,98.18708896636963,57.1246874332428,24.599793791770935,95.7290655374527,30.282604694366455,27.107529938220978,22.80573534965515,85.9982019662857,10.165986120700836,5.031787872314453,70.16977727413177,42.43693143129349,5.737422704696655,22.5078147649765,49.189064025878906,72.5478047132492,85.76544284820557,164.18806076049805,203.79226684570312,73.62642407417297,15.39506196975708,21.9828599691391,114.66673374176025,166.5666651725769,44.908306300640106,60.931856632232666
33,-0.04932689294219017,SAC,291.87672436237335,98.52499723434448,53.13741385936737,45.503270983695984,109.33727979660034,40.90531826019287,34.00563508272171,15.810823321342468,67.03568935394287,15.39584133028984,7.319121599197388,68.96389603614807,43.72330868244171,8.729980438947678,24.30092990398407,42.05982685089111,51.77160322666168,189.51704025268555,63.73251914978027,220.0593614578247,143.14335942268372,14.328551888465881,51.665942668914795,139.5210886001587,56.213064193725586,34.02387648820877,34.566596150398254
34,-0.04164149984717369,SAC,237.56208300590515,136.78531646728516,38.78095269203186,34.588828921318054,100.93221575021744,29.27880048751831,27.809792906045914,18.231788158416748,84.75332617759705,14.140728920698166,13.917636275291443,86.7841386795044,33.43780881166458,9.112604260444641,27.37105894088745,28.11073213815689,55.79012393951416,161.42513692378998,51.93429946899414,186.04147672653198,163.56253385543823,50.5521434545517,47.890697717666626,102.34036237001419,83.28251361846924,39.90474998950958,33.35077226161957
35,-0.05753415822982788,SAC,160.7758167386055,121.75524711608887,47.46386229991913,41.075801730155945,102.05685704946518,47.71774172782898,42.49147415161133,21.383868038654327,63.35544407367706,8.981294989585876,8.816194891929626,85.71374535560608,44.198668241500854,5.429856032133102,25.218382358551025,29.032815992832184,58.75812828540802,153.2320487499237,58.14877510070801,277.1493196487427,142.27425932884216,17.00799971818924,13.976457118988037,163.0605113506317,75.33673167228699,18.925477862358093,22.168498635292053
36,-0.035017386078834534,SAC,291.9310712814331,131.22572898864746,46.49023115634918,42.353262305259705,88.34359854459763,37.80888319015503,30.952379405498505,22.82402503490448,73.39130878448486,13.104250460863113,6.60147625207901,87.55548059940338,51.55469274520874,15.552452504634857,32.26088905334473,34.796860218048096,72.82784283161163,161.42988204956055,75.3355598449707,231.69018507003784,188.79493236541748,7.713361531496048,43.23195815086365,83.00965458154678,55.02492904663086,71.60936206579208,24.6059250831604
37,-0.06393809616565704,SAC,235.6312921643257,106.53463840484619,52.61033296585083,45.536756575107574,95.33850014209747,38.50382328033447,24.742257475852966,24.24465239048004,72.52879738807678,11.369277715682983,9.103507429361343,63.270641565322876,37.48594129085541,11.08304962515831,20.626060664653778,42.4857759475708,78.7084972858429,50.857455134391785,141.56373023986816,164.32117819786072,167.80596017837524,16.866471469402313,49.11226511001587,180.12441277503967,128.51397514343262,56.975308656692505,27.114861011505127
38,-0.031166870146989822,SAC,177.00297474861145,112.54642963409424,51.936300337314606,40.30433475971222,100.2975469827652,33.036120533943176,29.058408737182617,5.124603092670441,77.12023258209229,11.810688495635986,8.9212327003479,62.569791078567505,53.320612370967865,6.262925565242767,32.48833358287811,51.09484004974365,60.258634090423584,84.10327851772308,113.77803802490234,212.95671224594116,181.94631934165955,26.48196578025818,42.820414304733276,85.45607477426529,106.52310967445374,14.41458284854889,42.76924133300781
39,-0.050539083778858185,SAC,298.3423161506653,121.49253845214844,49.32237386703491,48.130263686180115,78.99014115333557,24.18566632270813,23.857331424951553,19.223434925079346,82.02434182167053,13.613286674022675,10.634159088134766,67.3455011844635,45.59594905376434,5.973532348871231,33.52507919073105,37.0235652923584,59.425314366817474,122.42206037044525,74.74766731262207,247.63779640197754,168.29200863838196,20.565259754657745,48.95268440246582,165.58939218521118,77.63342380523682,64.43901509046555,24.63452637195587
40,-0.02200663834810257,SAC,137.95721143484116,120.09345054626465,41.469518542289734,32.7262137234211,84.76226836442947,23.33225816488266,14.502986669540405,10.40998163819313,86.54322028160095,13.857642412185669,10.820163369178772,81.96920037269592,48.073877692222595,6.293793320655823,34.90233659744263,49.58940124511719,69.61279928684235,161.92348837852478,55.45113563537598,265.53319931030273,81.39697670936584,36.10021859407425,29.124010801315308,112.70702183246613,127.55972862243652,78.14648568630219,26.414507031440735
41,-0.036882296204566956,SAC,172.20452338457108,117.54178047180176,47.697588324546814,38.8238126039505,89.77426648139954,39.60232734680176,34.51416954398155,25.48411327600479,72.7400255203247,25.597197949886322,11.265026330947876,62.353635430336,48.74130845069885,11.042514741420746,28.29556405544281,44.593802094459534,53.695618629455566,152.02933490276337,66.80624008178711,187.64261484146118,113.29439640045166,47.97873139381409,57.81728506088257,136.45973980426788,92.07952737808228,52.725419104099274,51.390708684921265
42,-0.02820504829287529,SAC,250.68835884332657,130.79594612121582,40.69385325908661,40.098169445991516,91.32039457559586,38.69029521942139,23.325517654418945,20.849866420030594,84.32653486728668,11.730148315429688,4.756137788295746,88.41636896133423,49.17140543460846,10.219218879938126,34.53380346298218,53.34390449523926,81.58685088157654,146.76336646080017,63.060007095336914,293.78514766693115,95.4715895652771,35.49068436026573,21.611597537994385,110.39813905954361,98.48590612411499,50.10326087474823,27.444015741348267
43,-0.04989408701658249,SAC,187.88841873407364,119.74895000457764,42.96514689922333,27.679906904697418,87.33979523181915,31.83401107788086,30.088406652212143,20.19338595867157,68.8511472940445,11.671223878860474,10.258406639099121,83.80969226360321,51.53120028972626,12.135311514139175,29.123034179210663,30.385565757751465,31.784021258354187,113.9647513628006,67.33200550079346,138.82302284240723,98.41409087181091,20.674935430288315,22.466841340065002,162.65040695667267,183.15665245056152,85.71982890367508,20.69566786289215
44,-0.04813411831855774,SAC,328.29128444194794,131.37475967407227,51.67641472816467,42.46564984321594,106.13121747970581,32.122724801301956,20.922043323516846,8.673303455114365,78.97006630897522,15.56364917755127,7.738667249679565,77.17930436134338,34.541059732437134,9.121576249599457,32.960715889930725,39.73205852508545,45.233832597732544,143.6746746301651,165.59574127197266,145.2272665500641,174.7446846961975,11.9369375705719,35.640140771865845,90.32054841518402,122.06570625305176,38.470261096954346,40.04680335521698
45,-0.06721680611371994,SAC,321.9585406780243,123.20455074310303,51.275699734687805,44.70376116037369,102.06924438476562,38.45419496297836,22.573792934417725,16.075558841228485,78.67909669876099,12.664361596107483,8.77179303765297,69.69749510288239,42.66360825300217,11.678997725248337,15.782566964626312,36.695594787597656,74.13117289543152,55.26141315698624,72.48605728149414,204.40658330917358,148.44426274299622,36.239422261714935,28.315369486808777,68.9002212882042,72.06799507141113,53.704707622528076,43.239712715148926
46,-0.0732637494802475,SAC,313.2604765892029,134.2837429046631,41.31480872631073,36.328851997852325,100.50566852092743,41.33301019668579,22.90677174925804,9.27770647406578,87.28784680366516,11.233770936727524,4.888173520565033,73.72398495674133,48.41747343540192,6.1943913996219635,25.233563482761383,50.977312088012695,83.35849523544312,132.42762804031372,93.07328224182129,294.7199821472168,100.20000755786896,53.46378982067108,56.03177070617676,193.2646346092224,88.3557391166687,66.13854736089706,70.80320239067078
47,-0.03373643383383751,SAC,212.33120620250702,113.12794208526611,45.43896019458771,39.67060923576355,103.07215362787247,41.03332966566086,34.05177354812622,10.554730027914047,83.51481318473816,14.240828543901443,11.237498164176941,74.50358390808105,43.18227994441986,6.544356346130371,31.19615614414215,44.70147228240967,81.79286360740662,113.20880979299545,50.439391136169434,227.8375267982483,158.2783031463623,42.61846423149109,39.310089349746704,124.60560709238052,67.07858562469482,33.37378203868866,75.65746486186981
48,-0.033257871866226196,SAC,189.5091488957405,109.171462059021,45.27842926979065,41.93019151687622,89.6769917011261,46.84148699045181,27.70401954650879,24.833056211471558,76.48094892501831,8.963410079479218,4.535033345222473,52.38610923290253,38.830947160720825,9.397571831941605,30.670130252838135,36.841864585876465,62.18238890171051,151.18413627147675,129.88771438598633,296.5449070930481,74.57692384719849,28.800702542066574,32.912702560424805,90.91969013214111,39.627559185028076,32.95502930879593,57.05127716064453
49,-0.023378830403089523,SAC,178.66699755191803,135.66149234771729,56.443116664886475,43.39795637130737,103.00239384174347,40.10532855987549,22.786333560943604,7.311875998973846,74.07271206378937,11.535644441843033,2.5830661058425903,88.63887906074524,52.312007904052734,8.27962264418602,35.953501760959625,38.71714496612549,68.5693633556366,89.49767112731934,101.47467613220215,195.7544493675232,174.83259677886963,53.12749266624451,43.12296748161316,78.14452737569809,106.8563175201416,59.95256543159485,37.65830993652344
50,-0.04239809513092041,SAC,192.84639984369278,129.25546646118164,62.835081815719604,30.99234440922737,97.04155087471008,25.19586279988289,24.28246259689331,21.52228343486786,88.84480834007263,9.092656016349792,8.79239010810852,69.349844455719,42.89799201488495,6.617509871721268,7.550002038478851,46.67531204223633,58.1018403172493,179.1351354122162,55.969862937927246,165.64955472946167,165.37362575531006,20.105612576007843,42.3271918296814,110.91508358716965,47.200937271118164,49.10935580730438,46.5372097492218
