run_id,reward,optimizer,P,Cs_h,Cs_s,Cs_b,Cm_f,Cm_p,Cm_m,Cm_n,Ci_s,Ci_p,Ci_0,Ca_h,Ca_m,Ca_l,Cd_r,Cd_ret,Cd_rec,W,B,F_m,F_s,I,R_p,R_c,Vq,G,Sc
1,-0.024106962606310844,BO,120.33992042548724,88.53091884301958,77.35417590545075,39.52286274283294,67.82807891717354,59.49343782472672,21.317641325384557,11.200935598710934,38.583218231084444,32.412913363861506,9.601321320918222,66.22986505137428,31.837662929157823,16.102515942207766,12.157927423074064,31.910441902968028,33.91940808115103,46.014730374107984,113.95044734211712,157.7707399474271,133.24534123233988,7.879048494522595,47.366833503325665,122.59831131448391,189.01509152134332,166.73016146177858,110.96441587207413
2,-0.010985653847455978,BO,128.8239395525038,70.4563543501588,70.41639619578152,36.490074366142835,49.42927604990966,47.99051195496821,46.32318602931227,13.757074982454656,22.11721050946898,10.470032459245381,6.940095014567724,25.571643003570586,16.759333183006277,7.579695759564751,36.083276709558035,37.63050287277988,73.94492476713799,88.8613327497122,158.18360423179217,263.0705170709871,136.53513397771098,7.190060171843478,36.500458153799414,53.96751529951403,105.18469521125635,94.29978945449882,63.93222204936044
3,-0.033000074326992035,BO,321.8316517022624,88.29723135849162,72.85443256121928,47.089092505222034,49.8292536418747,48.3391436952211,36.467508236307125,22.790481279480844,44.1108166554301,43.14023485592349,14.46278269066343,46.638810719853716,21.42151412064461,20.67016449775842,17.767417257640588,45.18952480800856,78.79074978638761,187.7165982340795,71.8500349207226,263.6871776702478,156.13758980673023,62.59516944834796,17.917767390887484,123.21232779890661,30.39365707643761,170.24685915689832,148.8039197995799
4,-0.032187458127737045,BO,198.8969670210358,70.37668379904676,70.2710811658402,16.710320931078634,73.71817314709938,66.00887441487845,16.921526435647444,11.403955495017698,26.036305288593702,17.64135618039542,14.031201604617744,55.894190072816485,54.6609886777691,7.642535231132655,17.936418282298376,59.11084359612727,90.98094435251808,106.19305112862007,111.50239173631114,280.56100572016436,112.43511469813076,26.241676605990957,21.466142597967288,61.88652856741614,152.44316068362238,162.25671697905176,52.16353434976303
5,-0.024560293182730675,BO,130.42150265383378,83.68353998664371,67.293495928055,16.255256813610774,85.1761326104916,70.55152722596512,42.20313595968386,27.0309157212619,65.0611957497902,23.460441906095575,13.878301352752962,47.16769417589603,32.441306273434655,10.403867199731714,28.26072228986446,38.54937477146469,42.92990356279146,135.48867945103927,110.21903065478477,313.1915149019755,142.5412569942148,58.749753780064516,17.38194851202624,129.19022921889427,102.23756340543115,172.0320894636658,121.3836199771008
6,-0.01206883229315281,BO,125.46954700857314,70.02543326103581,66.95590211548631,14.441012815150945,58.51228211530376,42.26900431258872,35.107935892967404,23.08471508495571,75.12602946640123,32.0229255436936,12.048765359584978,65.98695435514657,22.719891016446525,19.360842802447095,35.97196165841086,50.01902245723426,51.026172202076125,88.0516815463493,35.996369361495304,278.85197272246035,189.68186908524024,64.45620820603338,23.2374264397668,89.24053176824101,52.8089614255763,179.42937416567582,147.18160260134772
7,-0.01604994758963585,BO,136.4363799169864,61.945249473388344,52.806539076321336,38.84354471598296,99.76289594725671,74.97919890807955,36.147471337925175,27.969542646708963,31.422070676408982,26.760673329462783,1.907546225378223,40.1257345595559,35.430564557541786,28.369545079883395,29.35397586816414,34.893011884058375,57.98645160847547,82.16975473070609,150.9318720156452,289.2925588922966,181.12814276092067,10.339343349134404,15.537248664149976,75.85732419007138,145.22368447289855,171.820317044443,129.4110172750074
8,-0.03111465461552143,BO,123.85312019409831,74.62085108427826,73.99261686284548,54.96355744947074,55.17447062526369,47.39409903339221,38.34023829014374,21.843696668959016,42.359432400462126,10.364709910558926,10.039646977130639,59.543009407583675,39.40300244029727,6.785417738312518,14.311045465442366,24.682707631959513,54.399726874736444,185.21445733007243,40.29152838627205,144.19688892333767,101.67496193579989,11.821923327386724,13.372365517873462,85.9130102055759,71.99058712015332,129.7940884368253,126.28821834793085
9,-0.015951238572597504,BO,129.74719465194502,89.3046003305841,73.37961968189566,22.768399472213947,68.12961999204327,65.0076276441381,49.411776720727254,12.407897688111158,43.9191681503357,32.63307314671376,12.453616981599026,58.88800466352806,33.118090021585914,20.94260701285353,36.310131562803505,52.32189246333155,75.0893659908931,216.3742713676926,31.34418677023845,178.3986725586602,158.30442195349835,60.01367910999422,52.16725965682379,177.17571237611935,32.54119542481274,143.61375915180793,105.360138633715
10,-0.016236120834946632,BO,120.93131204893447,103.77945972384254,89.72478441528742,41.189223133164276,88.91626960654199,73.0224337511167,30.08449003238997,16.980735133419206,38.68464464093102,35.05676202630248,10.410393341280658,22.696526259852323,20.012653033097173,19.833679652200203,31.384183049720374,34.68660171259241,53.10411375349759,217.6396046765012,122.6859516564023,302.89849176046795,173.74186159884692,10.687514038567084,23.7268473004438,74.58509440814407,207.17462825908615,161.1642657591853,109.43871688122097
