run_id,reward,optimizer,P,Cs_h,Cs_s,Cs_b,Cm_f,Cm_p,Cm_m,Cm_n,Ci_s,Ci_p,Ci_0,Ca_h,Ca_m,Ca_l,Cd_r,Cd_ret,Cd_rec,W,B,F_m,F_s,I,R_p,R_c,Vq,G,Sc
1,-0.10560715943574905,BO,194.5467457066958,124.58137602707544,43.644512222501305,14.172091023243077,50.510325965955445,36.066108574529636,21.417211753811365,14.080819849922706,87.46796263072275,14.909498424931378,7.7060953254042674,79.83756650476846,36.202250345992155,10.844209969428748,35.363261250193304,52.54184252546987,93.54466609842738,54.63982627484633,85.75812437921837,67.07599440586762,111.0168531636295,14.077487049005654,65.93882433649635,102.00870572494958,205.1325383285644,59.56175513962562,50.19305211097532
2,-0.23765157163143158,BO,214.2525381808809,63.065355198212515,39.661833755950965,18.023753564764213,103.25601546361841,66.77744092820737,45.69320927214278,4.156065360362774,76.71016233869693,13.867460612094648,9.250257949672669,83.84500009192962,23.123752420715206,5.126378308427704,35.962002963280554,41.403166168318805,89.74985476592867,59.353803434123805,69.28241552349536,145.51813848009272,148.8268725289888,57.90090065413176,11.81242426340965,119.6068836154903,159.43268992505867,27.108239157995087,99.41653703831537
3,-0.12475008517503738,BO,209.26795030101465,131.07130959371864,48.56391663327972,34.02958441385032,66.75808760534422,25.792239475451943,24.07135537784409,15.502762446955916,79.55058908102824,35.70236756471823,3.256047701930094,57.61586864417438,30.798347839995348,10.86625343503873,29.60678476634601,38.82928593030257,84.59879095582279,136.898087644932,31.897645155459045,97.71648508474036,42.09988956601292,31.90246064431965,50.10557270899315,181.38878624864208,100.37020426456777,40.03802261845617,69.99658441556076
4,-0.039711322635412216,BO,159.02419803342931,109.1186571724949,73.08895835134611,50.15675759303063,84.82557287357862,38.62177312254014,22.837920719394504,18.239188529551864,42.92793570769589,16.272545895489586,7.7833019220802,45.22877959632144,27.3464819774169,7.585279133662507,33.087265599730515,35.5003465846729,70.27668879602223,105.59567902241263,87.51559147151183,77.69473734670161,125.70238079069279,8.007563894826694,22.166548156110657,51.22919454231478,122.53613818454423,38.85713778938242,15.622679952880773
5,-0.146894171833992,BO,258.0802472769577,98.37759252789083,41.90079282282457,39.30690632613307,79.22800739363076,43.21562365331195,30.410624942799714,14.041623078301892,76.78481800408846,20.014542059032326,3.71213961250818,62.86837036074587,44.84330104223306,11.350459747052183,19.489922385596657,30.424037538286004,72.32344498151818,112.23316723297343,26.147642890637993,147.19597523962005,140.05461062518503,29.111568565862832,10.113133773629368,193.542779310899,73.69404070955835,51.5663176833124,55.186515276259556
6,-0.26442036032676697,BO,203.18565176136298,79.96972759657751,42.60662197093481,38.0994388209576,108.1507119866912,63.17499010037039,49.9394742413256,4.415392903194839,64.46704224050961,13.568076787970801,5.925571110922579,66.05327589735452,39.96151231675917,6.524582234648098,20.616418170390666,48.58656000817298,62.85725251952902,141.33560934140905,115.05336907175156,299.42425228935025,50.36621950324435,22.371111400747235,31.887425382625164,177.83387692545165,182.15846979449404,29.307461049845077,65.16035503039619
7,-0.6092612147331238,BO,239.7381424635679,95.53407881380461,70.11240710003497,32.99977453692369,43.921104378548186,35.0562672807625,21.710850371447467,21.174424208166965,73.36635203250259,13.963061727442241,2.5106505895060653,58.62737232763107,32.542625400879984,7.545931614636517,24.95822730975503,39.60612858790613,89.39986613859269,132.9222294688322,103.50442480462556,41.64831949343929,132.87209677975912,63.17179331100046,57.32588553349682,149.87787649796036,167.61319920181762,44.794984254050476,91.87822987665625
8,-0.04605040326714516,BO,146.10899168948754,122.4503610358964,70.55332081509236,52.13685273310496,103.9257522454387,32.16960417855303,25.82588008861531,12.338249579549597,88.69829720965247,30.334319657806745,8.072131518760177,47.89143253679535,38.842369201914025,5.806723466728624,19.249143183287984,55.25341705858851,93.3488773464035,119.55908543079019,40.531933465356346,280.90035979525635,81.04215521357611,19.28158367458451,59.45707543971178,135.0386597216701,180.64101064976583,30.567183842623635,74.84490274228473
9,-0.30530083179473877,BO,418.8556827955507,106.64402830969418,52.593719308947996,45.59382069127379,78.22869280989609,24.78452846886382,24.03290744383382,22.62643167501284,79.16218143558777,28.72475876420554,7.518138468873172,81.31726952660054,53.3214937293045,10.120872957151645,10.444172045512637,40.69600187802491,58.129096038929525,156.90367021817775,44.67995378328765,243.36801956792283,157.56889710082538,66.56034177458551,25.1578825789681,172.81960206725,59.129377510482755,92.57844243210768,97.37049979329322
10,-0.08711615949869156,BO,368.43016942123006,107.02918297193983,47.45819242086686,44.433577706389514,79.49203184753986,25.490318340831802,23.284798068613462,10.294872130499368,78.1531061425441,12.62567809451464,1.3901687708801242,87.97085141927388,31.417266601875287,10.488409083634163,23.345971444673665,33.32373860194274,90.81364254074154,182.2379979272494,94.65562797011012,304.5654673142119,156.6683251674637,14.015892934937154,60.72487224880598,210.8808255477304,62.453764881914466,48.18691424025283,70.17919169891356
