P,C_m,B,alpha,F,beta,W_m,I,R_c,C_c,gamma,R_p,C_p,run_id,mean_seller_p1,std_seller_p1,mean_customer_p1,std_customer_p1,mean_ecommerce_p1,std_ecommerce_p1,mean_distance,std_distance
114.36102986335754,166.4310187101364,19.601319581270218,0.5068336427211761,176.38682425022125,0.28328837603330614,24.284448623657227,38.37576612830162,298.3648955821991,27.269225120544434,0.7259789764881135,5.135979056358337,95.4798635840416,0,0.009812703356146812,0.002949889022127074,0.9999998092651368,2.676241912918526e-07,0.008064353466033935,0.004114022255948922,0.991988480091095,0.004136325835088673
146.39654159545898,185.88325679302216,16.98742151260376,0.7209853548556566,116.98655020445585,0.29994180500507356,43.420493602752686,10.62595084309578,177.86054909229279,24.257689267396927,0.42725102305412294,11.18564710021019,32.51218795776367,1,0.507701077312231,0.37776813944725474,0.9999997615814209,2.5005551532987395e-07,0.17674166969954969,0.2253152797883482,1.042303466796875,0.20638303036218011
130.23734092712402,165.33809900283813,10.770059116184711,0.9466422945261002,156.70255720615387,0.241665855050087,55.224569439888,27.01680968515575,152.7470588684082,15.070803202688694,0.5604424238204957,16.474031023681164,54.43462684284896,2,0.12828520517796277,0.14366215513010347,0.9999996662139893,3.7242172603162076e-07,0.08814106956124305,0.1157703149730764,0.9300318360328674,0.1304845373660394
115.06181359291077,196.18958234786987,15.49998551607132,0.9153008013963699,72.5653663277626,0.12650373578071594,38.853678703308105,32.48732794076204,214.05048817396164,19.920755848288536,0.7866519391536713,11.20887279510498,31.480060517787933,3,0.00233411042612488,0.00354820360216941,0.9999999523162841,5.840038639982171e-08,0.9966278314590454,0.0009002583776420058,0.004679478099569678,0.0028848382966115667
200.27162437327206,149.19761568307877,12.613591789267957,0.8755727410316467,164.07436728477478,0.15976486504077914,29.860646724700928,26.3542427867651,173.2128381729126,15.288531705737114,0.6901471674442292,18.63667231053114,71.48423567414284,4,0.0011717954039340839,0.0006661116296299797,0.9999983549118042,2.6830301087637327e-06,0.1298763392609544,0.258880720454501,0.8701247692108154,0.25888049999464086
188.15648034214973,178.6940559744835,11.094126962125301,0.9520979672670364,103.1526431441307,0.24703396856784823,40.81318140029907,22.70696323364973,122.48956561088562,14.7109230235219,0.5146877646446228,15.51926575601101,42.33785852789879,5,0.679386219382286,0.3675128909450109,0.9999999523162841,5.840038639982171e-08,0.2814429610967636,0.35721022710892525,0.9986290730535984,0.49324908983391796
263.9041244983673,179.89613711833954,6.216662526130676,0.9996236264705658,198.70580285787582,0.17349256575107574,70.46757102012634,32.82012335956097,272.46949672698975,17.385136145167053,0.32733821868896484,21.444187983870506,90.15618294477463,6,0.3868439179554116,0.4729356840528454,0.9999953031539917,8.68269271011794e-06,0.39027204673038796,0.47729025381356477,0.8731342434883118,0.45883235355295676
166.9924259185791,140.2695532888174,11.057266816496849,0.8698128163814545,101.76818072795868,0.2306439906358719,50.414453744888306,35.51742114126682,167.06303358078003,17.023414159193635,0.6453835979104042,16.558288522064686,48.04899364709854,7,0.19677406469127162,0.3822109940366064,0.9999993324279786,1.3351440429687501e-06,0.022385885799303652,0.019313756036062803,1.0582936882972718,0.14464481586216962
108.1863284111023,152.9323235154152,14.386420622467995,0.9269312471151352,108.80814008414745,0.31843975633382804,51.699219942092896,25.691777728497982,233.3993762731552,15.382813587784767,0.5624966561794281,16.699829809367657,50.7783193513751,8,0.006188741984078661,0.0048979462504571206,0.9999999523162841,5.840038639982172e-08,0.38981524626724423,0.4741304084908853,0.6102163981646299,0.474155371728422
116.24972224235535,159.53658819198608,11.83697922155261,0.9843779951334,168.75962764024734,0.2617424786090851,43.69572877883911,37.09551960229874,116.06203317642212,16.93411247804761,0.6184676192700863,7.750256657600403,40.21766617894173,9,0.7243655666708946,0.34500938538447007,0.9999998569488525,8.920806376395085e-08,0.32934288755059243,0.27579613546199666,1.0622967600822448,0.20274880034681672
131.26456141471863,182.92630016803741,15.73327399790287,0.9110390692949295,117.1190982684493,0.3684214577078819,30.597739219665527,44.1964091360569,152.84175872802734,22.938219383358955,0.6407000944018364,21.522718593478203,48.14395524561405,10,0.03268257184245158,0.023804811965930307,0.9999992847442627,1.135933804471168e-06,0.2529029196128249,0.3755639328349511,0.7479913749266416,0.37596016069173155
158.93010199069977,177.23239064216614,11.716328989714384,0.7344996184110641,145.1376609504223,0.3070155754685402,45.30575752258301,41.846173107624054,266.71478152275085,14.06907543540001,0.470495393872261,16.232970748096704,34.675132036209106,11,0.43406408503651617,0.3690693808794274,0.9999995708465577,5.256034775983954e-07,0.3068463530391455,0.3473823915312306,0.8719666779041291,0.4067362627293787
131.76870942115784,149.53393787145615,13.6838323995471,0.8964935541152954,158.1076703965664,0.4574439645744861,45.11017441749573,31.93652156740427,262.00910210609436,14.952476061880589,0.5854238647967578,6.2739479541778564,51.98329035192728,12,0.6695711359381675,0.32225894860257615,0.9999999284744263,5.840038639982172e-08,0.38878735080361365,0.345548909889554,1.007289969921112,0.17472325396486652
100.49309134483337,189.8675039410591,11.381093710660934,0.6053332686424255,66.7716920375824,0.30494094938039784,61.95201173424721,20.681972205638885,137.9653513431549,29.96294379234314,0.3113635182380676,25.764975994825363,26.39496773481369,13,0.20020238254219294,0.3951265278118202,0.9999741315841675,2.837942325825605e-05,0.22756069612223656,0.37370026914760873,0.963744831085205,0.06096082294448796
