P,C_m,B,alpha,F,beta,W_m,I,R_c,C_c,gamma,R_p,C_p,run_id,mean_seller_p1,std_seller_p1,mean_customer_p1,std_customer_p1,mean_ecommerce_p1,std_ecommerce_p1,mean_distance,std_distance
169.5421814918518,162.68580108880997,14.01088073849678,0.5786383152008057,110.192109644413,0.16052831709384918,47.87348508834839,8.488023728132248,218.12387108802795,27.30411097407341,0.5018111586570739,6.187413185834885,11.500315070152283,0,0.9903799414634704,0.0030269673631425752,0.9999999523162841,9.536743164062499e-08,0.009301577042788268,0.0028385028700251484,0.990749740600586,0.0028449265800513366
147.22111821174622,186.49729043245316,16.94642037153244,0.7238533236086369,116.19515884667635,0.30184366554021835,43.95230531692505,10.482291728258133,177.86748260259628,24.19388920068741,0.42544416189193723,11.101081520318985,31.638377904891968,1,0.46627079546451566,0.34651359527840103,0.9999997854232788,2.3115538870889327e-07,0.1676177155226469,0.2218665084530261,1.0412799954414367,0.2505185101293953
191.74463525414467,162.52726912498474,16.59055784344673,0.9998561590909958,137.7130627632141,0.6114799976348877,43.361321687698364,29.420199636369944,110.28302311897278,6.941750198602676,0.7286984592676163,24.15031522512436,36.22552528977394,2,0.39960174304433166,0.48503197448396906,0.9999994754791259,5.468056173887117e-07,0.00032172090432140975,0.0001446719992014844,1.2467373967170716,0.20183325976122962
144.78304982185364,196.79641872644424,8.070191890001297,0.7904198281466961,134.46553014218807,0.2596471786499024,54.1675329208374,18.597817346453667,292.38144755363464,10.73742538690567,0.7198426365852357,19.440113306045532,31.560714542865753,3,0.8628759384155273,0.17593608027014987,0.9999999284744263,5.840038639982172e-08,0.40185848753899334,0.4285631751713406,0.6844596564769745,0.3503015184773873
185.6914073228836,184.18730050325394,11.553415916860104,0.7511729883262888,158.03357437252998,0.1963938117027283,54.159284830093384,17.192602679133415,291.74437522888184,12.751739770174026,0.42823047637939454,20.989776328206062,39.14165109395981,4,0.19679529515560718,0.37308795709747267,0.9999958515167237,7.537346120899979e-06,0.3920252132229507,0.4500461924390855,1.1437188386917114,0.22003296752549656
175.88935792446136,178.80631983280182,8.14298614859581,0.8709843084216118,123.14867884851992,0.2095160871744156,52.50765264034271,16.074540615081787,193.58228594064713,18.70041212067008,0.6020617904607206,13.637391775846481,16.676616370677948,5,0.458138507977128,0.37934321626630474,0.9999999761581421,4.7683715820312496e-08,0.3598367400467396,0.37516171272150733,0.851723176240921,0.5124822959072095
223.17566871643066,139.7694319486618,14.608196839690208,0.919505774974823,171.9524621963501,0.5781790435314179,47.260069847106934,31.0426227748394,216.43305122852325,20.92787727713585,0.8419949054718019,8.0901238322258,40.93032643198967,6,0.9999426245689392,6.511969995324724e-05,0.999999737739563,3.7242172603162076e-07,0.0016546207596547901,0.000839248185962621,0.9983453869819641,0.0008392430099700935
102.572762966156,199.61945712566376,6.2593404948711395,0.5118991732597351,135.11623851954937,0.10981948375701905,58.51591303944588,27.595101157203317,101.6186535358429,10.227886140346527,0.4589042365550995,29.999995529651642,10.30374675989151,7,0.9997693181037903,0.00016790226790025763,0.9999996900558472,6.198883056640625e-07,0.012854997534304857,0.00501033951905012,0.9871450304985047,0.005010370290734551
101.53956413269043,193.12080889940262,5.291605740785599,0.6384226307272911,186.84278577566147,0.10572605729103089,33.29059839248657,8.968320190906525,248.62669706344604,8.719846904277802,0.35573442578315734,13.382251858711243,38.18792462348938,8,0.6661800771951676,0.35863129558887397,1.0,0.0,0.38709940455155445,0.3839594964312848,0.780421981215477,0.39251201413865094
116.75622463226318,152.87295281887054,12.136127753183246,0.9833418130874634,172.68690913915634,0.2586814105510712,45.38028955459595,37.55038805305958,116.71537756919861,15.787099599838257,0.64732253998518,7.05177366733551,35.93172147870064,9,0.6996809422969819,0.33274821795690135,0.9999998807907104,7.539457464619587e-08,0.2967733584344387,0.31011686758604023,0.7986543416976929,0.3921279416944542
