P,C_m,B,alpha,F,beta,W_m,I,R_c,C_c,gamma,R_p,C_p,run_id,mean_seller_p1,std_seller_p1,mean_customer_p1,std_customer_p1,mean_ecommerce_p1,std_ecommerce_p1,mean_distance,std_distance
271.4247703552246,186.12789660692215,13.717116937041283,0.9988131076097488,51.104430854320526,0.355947645008564,20.793144702911377,9.096103310585022,222.62414544820786,13.602461218833923,0.46316776871681214,28.28987345099449,58.74124102294445,27,8.421025206644117e-05,0.00011176030586479184,0.9999978065490722,4.32754350386935e-06,4.738933785120025e-05,4.0882635715221695e-05,0.00010606522791931639,0.00011078167470992837
125.23020505905151,162.79942393302917,16.995705515146255,0.9652578234672546,100.66243559122086,0.3312316983938217,21.11793279647827,17.53591202199459,190.32705649733543,9.666087031364441,0.5678351551294327,28.405306041240692,94.5017021894455,28,3.976516982220346e-05,3.052834804007124e-05,0.9999994754791259,6.424042503980388e-07,3.503352218103828e-05,2.843319638232383e-05,5.798441834485857e-05,3.4460676834396396e-05
120.55957317352295,196.5234860777855,14.238242544233799,0.8969054371118546,118.08669958263636,0.11618814170360565,25.61288833618164,16.080529987812042,273.5269069671631,23.111300468444824,0.4957368493080139,17.476739873818588,87.26967006921768,29,5.098574611110962e-05,7.209978585417911e-05,0.9999996423721313,4.197792258658173e-07,0.0004712380527053028,0.00026738434673925944,0.0004754537425469607,0.0002744115027300038
121.30703926086426,179.88264560699463,15.252174213528633,0.982097789645195,140.50027132034302,0.25971314311027527,26.92653179168701,30.237556230276823,177.7959629893303,16.49796424433589,0.5118247300386429,24.79725807905197,97.88126677274704,30,3.9418451342498885e-05,3.17931595388522e-05,0.9999979257583618,2.6853595879662196e-06,0.00013244657311588525,6.626033098258497e-05,0.000142261747532757,6.53471841345843e-05
148.9147663116455,176.60851329565048,13.734684512019157,0.8844240754842758,113.57746981084347,0.23956137597560884,60.53482383489609,30.022777002304792,175.36662966012955,19.721880108118057,0.5942024510353804,19.79965802282095,84.2775371670723,31,0.0003525781496136915,0.00025172158025232134,0.9999974727630615,4.034419977717215e-06,0.00024994736595544963,9.827066025293478e-05,0.0004617544094799086,0.00021589685009982095
107.06162452697754,152.27299854159355,8.39567169547081,0.9750638902187347,104.14167866110802,0.18912649750709537,25.766124725341797,39.67367634177208,121.46949768066406,18.752287346869707,0.7326554507017136,27.441677004098892,80.41308283805847,32,5.575345247734731e-05,9.565635515244996e-05,0.9999998092651368,2.2110029448260554e-07,3.776778739847941e-05,1.7980316223496448e-05,8.209100069507258e-05,8.526099607057416e-05
130.20012974739075,195.87208479642868,9.596515223383904,0.8343260437250137,84.26070511341095,0.14151519834995271,46.49324178695679,35.27621813118458,142.0145869255066,22.300694063305855,0.7836048245429994,22.985911294817924,76.25492930412292,33,0.0001599048191565089,0.0001235457840789917,0.9999997615814209,4.76837158203125e-07,0.00021242215225356632,0.0001557952754782134,0.00030931498331483455,0.00012063570285597226
170.32606899738312,198.69196265935898,8.80862481892109,0.9637409895658493,80.8039590716362,0.1413098990917206,25.40297269821167,32.64167129993439,215.15952348709106,9.402873665094376,0.7030613154172898,19.356496930122375,64.61064256727695,34,4.507979152279518e-06,8.052971791597893e-06,0.9999996185302734,4.357258530258433e-07,0.00027215968875680117,0.00020576319086357752,0.0002724631311139092,0.00020556929060008746
134.879732131958,141.20938926935196,17.06582874059677,0.9144833087921143,122.05278733745217,0.1,30.847837924957275,35.3651212900877,161.20623648166656,21.35722555220127,0.5859976876527071,23.528880923986435,88.17453473806381,35,7.014880664968359e-06,8.298457270147978e-06,0.9999978065490722,1.8962897133968519e-06,0.00021035058089182712,0.00022707105958626246,0.00021064140200905969,0.00022707998189276996
138.56292366981506,197.87224382162094,9.834900572896004,0.9459363669157028,121.86282267794013,0.15008365213871003,22.959976196289062,12.270794063806534,160.17169952392578,17.79759609606117,0.3752785921096802,28.059941083192825,83.91102403402328,36,1.2285581118476329e-05,1.2261015252236873e-05,0.9999926328659058,3.6129659155873522e-06,0.00023776156667736358,0.00024083789463032459,0.0002401718928012997,0.00023920601750793233
114.11607265472412,193.69693845510483,7.919591665267944,0.9771764427423477,90.91966450214386,0.17161919176578522,26.522703170776367,9.694576561450958,150.51618218421936,20.29776267707348,0.4829698115587234,12.620811462402344,72.60839104652405,37,5.8993597849621435e-05,4.838592133816231e-05,0.9999982357025147,2.0038510693979927e-06,0.0005005799612263218,0.0002486982170260384,0.0005077935085864738,0.00024577516985619454
127.48346328735352,189.6863877773285,12.115475358441472,0.9518681615591049,130.29813282191753,0.13811414837837221,27.587456703186035,25.13942774385214,260.27485728263855,18.49963527172804,0.6422601476311685,23.073179945349693,94.38562422990799,38,4.256374086253345e-05,2.7907438016084218e-05,0.9999990463256836,9.172145872913049e-07,0.00014572060317732393,2.960768305253922e-05,0.00015392646164400504,3.1780529749355226e-05
166.9693022966385,182.4191302061081,13.753967247903347,0.7693742625415325,113.05932402610779,0.2939053162932396,39.96307611465454,33.77648241817951,253.66311073303223,27.092552483081818,0.6023367185611278,16.677936278283596,63.86487513780594,39,0.0003201953408279223,0.00025954526376231626,0.9999996423721313,5.984258841519896e-07,0.0009175670566037297,0.00046570311988034137,0.0010010560043156147,0.00047600929182543074
155.76654076576233,179.00484800338745,11.388493366539478,0.9938991516828537,123.77238436602056,0.2153439909219742,22.15045690536499,44.31683897972107,177.23376750946045,22.76276007294655,0.40411396622657775,20.859495848417282,86.35635107755661,40,1.0298523371687906e-05,1.9274038041284104e-05,0.9999960899353028,5.505559433276265e-06,0.00030686312093166637,0.00017293750133732025,0.00030741931113880127,0.00017346141954227435
119.53781843185425,176.6988143324852,9.2937633395195,0.8885340094566345,67.11469739675522,0.20233904123306276,29.030301570892334,19.588227719068527,224.89748895168304,27.25811555981636,0.6574554786086083,16.241789255291224,64.67006757855415,41,3.038813892999315e-05,1.5155661875685097e-05,0.9999999284744263,9.5367431640625e-08,0.00031954566802596676,0.00018397459779517986,0.00032223204325418917,0.00018241640860310377
194.35808286070824,184.4261109828949,17.640915364027023,0.9180505573749542,72.10101783275604,0.18474593162536623,32.92189359664917,47.14113935828209,237.9676789045334,23.354244902729988,0.4556782007217407,24.80133205652237,62.98896290361881,42,3.930669892326933e-06,4.02021206845133e-06,0.9999961853027344,4.301457060019664e-06,0.0001141879845818039,5.545481791097684e-05,0.00011458163571660407,5.522542919930307e-05
155.25533258914948,191.31443053483963,5.985834747552872,0.8576747104525566,90.24182558059692,0.20218631327152253,51.866945028305054,38.74182730913162,292.22676157951355,19.088263548910618,0.48225755989551544,17.790614110417664,92.05163031816483,43,8.045802660490153e-05,5.475252566175336e-05,0.999997878074646,2.1882617770354776e-06,0.00033455452066846194,0.0001536491943749659,0.00034948680258821695,0.0001512428523007565
197.2011724486947,199.13289994001389,13.228770159184933,0.9553059190511703,94.51602399349213,0.281939609348774,60.724670216441154,16.833555474877357,130.38681745529175,19.312772825360298,0.430402672290802,23.186146393418312,57.56701299920678,44,1.120128974889667e-05,9.926980154944497e-06,0.9999915838241578,8.382574822748464e-06,0.00028286891611060125,0.00018410800356140865,0.0002851464843843132,0.0001815686499666935
140.7485842704773,179.53770011663437,9.234126210212708,0.9906133860349655,68.36616694927216,0.16941995918750763,26.73311948776245,36.12163498997688,172.44722545146942,19.19000867754221,0.6823079019784928,17.712776963599026,77.33368292450905,45,7.525864710089536e-07,7.627420583917398e-07,0.9999995470046997,6.718160058787046e-07,0.0004862466259510256,0.00033506323847567375,0.00048624813207425176,0.0003350637277197558
